profile,split,degree,selected_degree,profile_reversal_family,compatible_record_triples,coefficient,coefficient_times_q,evidence_status,family,source,perron_sensitivity,perron_contribution
"[3,3,1,5]","[0,2,0,4]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538710621843952e-24,2.355847069326235e-25
"[3,3,1,5]","[0,2,1,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0034627916230462667,0.00010821223822019583
"[3,3,1,5]","[0,3,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.064614098300292e-23,3.3269190571884124e-25
"[3,3,1,5]","[0,3,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.9449516144486518e-22,6.077973795152037e-24
"[3,3,1,5]","[1,0,0,5]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0725060669166077e-22,6.476581459114399e-24
"[3,3,1,5]","[1,0,1,4]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.5144313989791233e-23,4.73259812180976e-25
"[3,3,1,5]","[1,1,0,4]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.005474843851204133,0.00017108887035012917
"[3,3,1,5]","[1,1,1,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1987696078360654e-23,3.7461550244877042e-25
"[3,3,1,5]","[1,2,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.6431831942212085e-22,2.0759947481941277e-23
"[3,3,1,5]","[1,2,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.798681719569723e-23,1.1870880373655385e-24
"[3,3,1,5]","[1,3,0,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0025601574001478614,8.000491875462067e-05
"[3,3,1,5]","[1,3,1,1]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.779430582385367e-24,2.118572056995427e-25
"[3,3,1,5]","[2,0,0,4]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.779430582385367e-24,2.118572056995427e-25
"[3,3,1,5]","[2,0,1,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0025601574001478614,8.000491875462067e-05
"[3,3,1,5]","[2,1,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.798681719569723e-23,1.1870880373655385e-24
"[3,3,1,5]","[2,1,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,6.6431831942212085e-22,2.0759947481941277e-23
"[3,3,1,5]","[2,2,0,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1987696078360654e-23,3.7461550244877042e-25
"[3,3,1,5]","[2,2,1,1]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.005474843851204133,0.00017108887035012917
"[3,3,1,5]","[2,3,0,1]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.5144313989791233e-23,4.73259812180976e-25
"[3,3,1,5]","[2,3,1,0]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0725060669166077e-22,6.476581459114399e-24
"[3,3,1,5]","[3,0,0,3]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.9449516144486518e-22,6.077973795152037e-24
"[3,3,1,5]","[3,0,1,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.064614098300292e-23,3.3269190571884124e-25
"[3,3,1,5]","[3,1,0,2]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0034627916230462667,0.00010821223822019583
"[3,3,1,5]","[3,1,1,1]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538710621843952e-24,2.355847069326235e-25
"[3,3,1,5]","[3,2,0,1]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.0458408374372844e-22,9.518252616991514e-24
"[3,3,1,5]","[3,2,1,0]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2245818647061617e-23,3.8268183272067554e-25
"[3,3,1,5]","[3,3,0,0]",12,6,"[3,3,1,5]","[[1,1,1],[3,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0005593139424728965,1.7478560702278015e-05
"[3,3,3,3]","[0,0,3,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0003632492697417649,1.1351539679430153e-05
"[3,3,3,3]","[0,1,2,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.428198140258881e-23,4.463119188309003e-25
"[3,3,3,3]","[0,1,3,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.132660180289237e-22,6.664563063403866e-24
"[3,3,3,3]","[0,2,1,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0026943713444394363,8.419910451373238e-05
"[3,3,3,3]","[0,2,2,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031442610423736e-23,3.1348258157574175e-25
"[3,3,3,3]","[0,2,3,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0027645062290305713,8.639081965720535e-05
"[3,3,3,3]","[0,3,0,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.3150900601414446e-24,1.0359656437942014e-25
"[3,3,3,3]","[0,3,1,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630144241868846e-22,8.321920075584014e-24
"[3,3,3,3]","[0,3,2,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0692270075839674e-23,6.466334398699898e-25
"[3,3,3,3]","[0,3,3,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0753813704174395e-22,3.3605667825544986e-24
"[3,3,3,3]","[1,0,2,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.1326598178067663e-22,6.664561930646145e-24
"[3,3,3,3]","[1,0,3,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0127001270024505e-23,3.164687896882658e-25
"[3,3,3,3]","[1,1,1,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031439836001519e-23,3.1348249487504745e-25
"[3,3,3,3]","[1,1,2,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.006032701806542996,0.00018852193145446863
"[3,3,3,3]","[1,1,3,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.041072620847988e-24,2.5128351940149964e-25
"[3,3,3,3]","[1,2,0,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630153018064177e-22,8.321922818145055e-24
"[3,3,3,3]","[1,2,1,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.220615883107383e-23,1.3189424634710572e-24
"[3,3,3,3]","[1,2,2,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.131988928283076e-22,2.5412465400884612e-23
"[3,3,3,3]","[1,2,3,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0692279137693357e-23,6.466337230529174e-25
"[3,3,3,3]","[1,3,0,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.001472780645257283,4.6024395164290096e-05
"[3,3,3,3]","[1,3,1,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.041074664869776e-24,2.512835832771805e-25
"[3,3,3,3]","[1,3,2,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0027645062290305718,8.639081965720537e-05
"[3,3,3,3]","[2,0,1,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0027645062290305718,8.639081965720537e-05
"[3,3,3,3]","[2,0,2,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.041074664869776e-24,2.512835832771805e-25
"[3,3,3,3]","[2,0,3,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.001472780645257283,4.6024395164290096e-05
"[3,3,3,3]","[2,1,0,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0692279137693357e-23,6.466337230529174e-25
"[3,3,3,3]","[2,1,1,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.131988928283076e-22,2.5412465400884612e-23
"[3,3,3,3]","[2,1,2,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.220615883107383e-23,1.3189424634710572e-24
"[3,3,3,3]","[2,1,3,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630153018064177e-22,8.321922818145055e-24
"[3,3,3,3]","[2,2,0,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.041072620847988e-24,2.5128351940149964e-25
"[3,3,3,3]","[2,2,1,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.006032701806542996,0.00018852193145446863
"[3,3,3,3]","[2,2,2,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031439836001519e-23,3.1348249487504745e-25
"[3,3,3,3]","[2,3,0,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0127001270024505e-23,3.164687896882658e-25
"[3,3,3,3]","[2,3,1,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.1326598178067663e-22,6.664561930646145e-24
"[3,3,3,3]","[3,0,0,3]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0753813704174395e-22,3.3605667825544986e-24
"[3,3,3,3]","[3,0,1,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.0692270075839674e-23,6.466334398699898e-25
"[3,3,3,3]","[3,0,2,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.6630144241868846e-22,8.321920075584014e-24
"[3,3,3,3]","[3,0,3,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.3150900601414446e-24,1.0359656437942014e-25
"[3,3,3,3]","[3,1,0,2]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0027645062290305713,8.639081965720535e-05
"[3,3,3,3]","[3,1,1,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031442610423736e-23,3.1348258157574175e-25
"[3,3,3,3]","[3,1,2,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0026943713444394363,8.419910451373238e-05
"[3,3,3,3]","[3,2,0,1]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.132660180289237e-22,6.664563063403866e-24
"[3,3,3,3]","[3,2,1,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.428198140258881e-23,4.463119188309003e-25
"[3,3,3,3]","[3,3,0,0]",12,6,"[3,3,3,3]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3],[3,1,1],[3,1,3],[3,3,1],[3,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0003632492697417649,1.1351539679430153e-05
"[3,3,5,1]","[0,0,5,1]",12,6,"[1,5,3,3]","[[1,1,1],[1,3,1],[3,1,1],[3,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0002553031185935313,7.978222456047853e-06
"[3,3,5,1]","[0,1,4,1]",12,6,"[1,5,3,3]","[[1,1,1],[1,3,1],[3,1,1],[3,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0109640828661935e-23,3.1592627589568547e-25
"[3,3,5,1]","[0,1,5,0]",12,6,"[1,5,3,3]","[[1,1,1],[1,3,1],[3,1,1],[3,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.953638742666581e-23,2.7980121070833065e-24
"[3,3,5,1]","[0,2,3,1]",12,6,"[1,5,3,3]","[[1,1,1],[1,3,1],[3,1,1],[3,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.002151040887199459,6.72200277249831e-05
"[3,3,5,1]","[0,2,4,0]",12,6,"[1,5,3,3]","[[1,1,1],[1,3,1],[3,1,1],[3,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.545989975800899e-24,1.420621867437781e-25
